prefix,cmd,param,data_len,padding,address,data
8105,03,000000,2e,00,1ee82e000000b4390000,112d1cc1d8eae37d34d667e20cbd1cb133eb63d4bb83816044e59ca60f5171c074db01f5155e3aaa124c171442d0
8105,03,000000,2e,00,adf12e000000e2390000,d3e0b4a4f29a9b34c5db3090710473407b10a6c41ec47cfa0efa2f40cd49b8b91236fc2a3f2363bbdd217bf2d800
8105,03,000000,2e,00,93e82e000000103a0000,e6652cf14b888952ee0314cc99f4df24ffd9f47fd5c7ef3707c6d79549f7c112107bd02406f0eaa2a8df5c8653c7
8105,03,000000,2e,00,553c2e0000003e3a0000,05ae9982796d86ab791a92e51c9b2b6ceb6e888ac60a51c6dd93d32b89c6562fdb581ed7b8a36600d8daea8da44a
8105,03,000000,2e,00,f2152e0000006c3a0000,3530b5ebad57806370e454b0610bc139d4f8b7c51528181b7ec65a6afa89e277b400719f4c2360fb98a92c160ffb
8105,03,000000,2e,00,81a42e0000009a3a0000,fbb7aa8c6c05d371c75d19aceb0886a83bb872db6e5cbb4bd182c4afd1c1a0e6ac82af794755891dc6156916bdce
8105,03,000000,2e,00,84042e000000c83a0000,63b167e975d7d7c645c51074247a2e35afa394fc11cec4c999d2e974f256b9b6b237016cdc9e23d21fcc1e9a35bb
8105,03,000000,2e,00,d44f2e000000f63a0000,39dfadd152c242ae379a86ffae0f3a18dbdc4cc2f02b798e1b39162ad275f46a7b679a4721921c65489f9a77ab34
8105,03,000000,2e,00,15f82e000000243b0000,82567876e2d79c1b5b53b6b04dd0da7746f22dd21f85cdb87756a92232e331f3940e1264880459187a8aacb89bb9
8105,03,000000,2e,00,4b962e000000523b0000,525ef4511875e21461452c0116f1ed3f27b28106e55e65a21c554a31575a5579de05673febd18e15056565d10d6c
8105,03,000000,2e,00,639c2e000000803b0000,fb8075fbe5bc606a741d4440d74c53e0043f79965e733f8fcb1a4bfb06de1c5bcf256d2f33f1ed37c7687081a094
8105,03,000000,2e,00,86092e000000ae3b0000,7842be8f24fb39b0d116e0d452df502fd703ad8b785e064535d101c9be2743a5cd7ec3a89f4207364d4477b89e41
8105,03,000000,2e,00,9d6e2e000000dc3b0000,d320302524aa5be91ef7948e39f778fec2b8037c80d1bf4affc3ddd603b520e92c512dd1ff33eda18c50b8526529
8105,03,000000,2e,00,c59b2e0000000a3c0000,fe6a5cf4ce69a43d1ae1a99cce4b5043579e0e4d2279e785ec8580717eaa242ffd6f4c9d9e2760069e775861f0b0
8105,03,000000,2e,00,d8fa2e000000383c0000,afd574b6528f643ace4da89311fc62c263dc9aa1d1e76b0575f7f4f10e59f0d79ff719d9792f9012032cda225d3b
8105,03,000000,2e,00,8dbd2e000000663c0000,e920d13fb108eba6ff8c60bec2f3f3e2cd3400641eefcc19389171b7e1728f4494802e7de1401b9ed3916363b4c8
8105,03,000000,2e,00,fc0f2e000000943c0000,02f6708b3fd2e231a33577c0f28a3a24c966b4f4d61930df3f522d3d8ca17df720e60b74d145aa78c18fcc70ec1e
8105,03,000000,2e,00,6fd32e000000c23c0000,e27defd87345f79d79cddd4e65c36e46054b4e21b3d8af96b13dd766d30f7be9670b7e5dd6b5eeb95d27841ca37e
8105,03,000000,2e,00,08b12e000000f03c0000,cf01534acb599b3515c5d0bc7fee7de6e00b0c3c7478b1bae7d2de7ad4b320291fecc62edea8aec5486154754e44
8105,03,000000,2e,00,c3c52e0000001e3d0000,ab5bc54c406d57143836b509969c162234840a6f767ea2a4ab7039240bbd695eb70572e389e6759f15e9aed59e69
8105,03,000000,2e,00,850c2e0000004c3d0000,a48672c66ba81a4a49c033fe4ffcf138c7c66a46555c6214ffbb9c8dbc94fcadecdff6da1a5788d77d5f2fd5f81e
8105,03,000000,2e,00,40b12e0000007a3d0000,7cea14da87a5de7c16ecb26d7e1894d9af6c88d7fc9e286ed1e09bfa2316ebf6c54c6a6b4353bfa98955257b669a
8105,03,000000,2e,00,93fd2e000000a83d0000,e2414af2e11821450f40cb0f8d596a66c94240b13bfc0b8b9de71dfbd0f82e05600e775fde6b829d575e47241ebb
8105,03,000000,2e,00,b8e72e000000d63d0000,bff42c5e27757275f1d3f3598c254497f6ffe6e8d1f327efe3b0df2cb9c8f1bbdde4c4b35c7e5c20cb5d84bd02f5
8105,03,000000,2e,00,f9bb2e000000043e0000,48d06d3c8bb8e0a3c40ffe4213b953896413e8a7428a4b697651ecc9cf271f545f10bfcdaf7c2567850637be51ee
8105,03,000000,2e,00,a3622e000000323e0000,434450787739b575d926c26adec253dd0d412bedd70f05a427c5d54652b3d835e880aa21553a8ddd673c9d5490e7
8105,03,000000,2e,00,77002e000000603e0000,f03cda434e05ff629fa7fe4893bd7467e1e8f9c35e095bd2de9f1a0d92f0c422f595191e4e0a7e038f977e8663a6
8105,03,000000,2e,00,29532e0000008e3e0000,30e6e0f0454e61429b605e5b158a6109a4a85d9f25bfd1c994bca58159a29ad87ad482553b454e1b8344884b1e13
8105,03,000000,2e,00,d7fb2e000000bc3e0000,f38051e0b03481680884af021bc66f8ac70ad5d8f94eec0c6ba19d19bf7457c9110edc3a63ea798066165bba7630
8105,03,000000,2e,00,c1eb2e000000ea3e0000,3423a1488e919ff4b54b8d08440299ca6e3e0f9b95eaa186ff79f770aad43a83d1edc8831c76ab752e74bbefc86e
8105,03,000000,2e,00,65692e000000183f0000,8ab9628cbcaf1063f04c93c1bc367e7d1f518340ecc0555f89572750c93e00b128567e0dab6738d46ad9567cfde1
8105,03,000000,2e,00,431a2e000000463f0000,d8944643136018d1832cac101a4fd650095dda9a39ca8aef44dc85b01ecbff25e33b5837d31a98a744bdeddc7a1f
8105,03,000000,2e,00,1b5b2e000000743f0000,fefc59e59e5c7316c83015f8c1e10e004bcf72b0cc3d3e1d339ea16a441150e6e4aaf3c2448d350ee9ee23c33cc7
8105,03,000000,2e,00,65672e000000a23f0000,c63ca9e88dcc23da06408d219ae83ad97f95df6eaccd43667b64aa1c22cd6c3c96d5cdea997e96dedfcf2b9af424
8105,03,000000,2e,00,a4252e000000d03f0000,71b2d5ce6550bdc0771d169f01daac0eff247f1b27f1fea39fb1e6bcd5eef6eb81292ad8ea6d01ab48ee351d5911
8105,03,000000,02,00,b8a202000000fe3f0000,a3790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,8a380000000000000000,0040000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,def80000000000000000,0050000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,21f80000000000000000,0060000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,75380000000000000000,0070000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,763b0000000000000000,0080000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,04,000000,00,00,00000000000000800000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8105,03,000000,2e,00,c5212e00000000800000,a2f47788811c22ba2aee38974de7dec24df0f2821331b15a334aeea692b05a4f0627992607e6d1f41abfd046ceeb
8105,03,000000,2e,00,4a442e0000002e800000,714fa4c73a3b1a8f03005c28d5772908adb719875335ee08b615febfa649c7b030c71659f2edbb616ff3fc3c5175
8105,03,000000,2e,00,98f52e0000005c800000,20cbc147d7cf8aff0a3ddb33a49a0963a8cee3f3f21a6cd5e78bd8e9fd0016189ae8c7b6985ba3d196d4783815b7
8105,03,000000,2e,00,b06c2e0000008a800000,3e081aab3da3b5d2b9d83789284ed8f8e9aba6d9583f512cd57c4dd70c2040ef716f6f8ef3c23fafa50f0aa7262a
8105,03,000000,2e,00,ddfc2e000000b8800000,a705374ebbef60cab670743927663dfc92961b7d02dc898a3804208f35362b74f3bd82342d8e84dc940e0b9c1184
8105,03,000000,2e,00,cfd32e000000e6800000,f5b1b61a401db91ca1b8692c46b20a1766bf3d1a4cb9750536eefb2de6a860fade441dd088412c61021865cf4b0c
8105,03,000000,2e,00,ca942e00000014810000,50037cb1ff9d43afa4a2981d66e43e36faf41c30be09d167cbb8219335f7d4b568a9bc2304e343dac4ec74b7b060
8105,03,000000,2e,00,83d62e00000042810000,6fe7289248a8cf3d24ba9e27feb9f56585dee086c5cddef6ad24f1829035c13380aa6acd02a4ecf4f0a4d656ff3a
8105,03,000000,2e,00,adc42e00000070810000,eed69e172c33c4a642623ed2042923d8f884cc2769f8fa579257144b7606f886d03ce37da6d61011dd14155f64ec
8105,03,000000,2e,00,7b542e0000009e810000,f91184c387447923b6c73008109c130ad8b55c3fa8dd9a9397c53ffd9307b9b89e57c1fd693055034ef95499cec3
8105,03,000000,2e,00,db242e000000cc810000,9d75744406d8e1b07b5247c873388b50203f321c7a38d1f465a7b856edd8b6ffcaa02f88c105b30425940fef869e
8105,03,000000,2e,00,d8e52e000000fa810000,ae128cfe95bd353572abb2e57623e3016c7dad4ed3a751ed2f8f3c400fbb8ebbb33d2e0b4c5254b97e5f03420b76
8105,03,000000,2e,00,fe522e00000028820000,19105f28bdeb40d5e04ead04cea12dc0f4577e18ad7aa54f7910557da17664bcfefa95765db5c1f4772ced65aeca
8105,03,000000,2e,00,4d192e00000056820000,b9e03636a4ae2a998b472d058ea71584d88c4810d7abfb3630c3b7fc042ba67e329ab3d741d5e061089a935d6a5a
8105,03,000000,2e,00,8b462e00000084820000,ca789023aca65fefc4b1887c59185a9934484f32c878a727ca8e1a8925c668172999bc9fa54a25a869d516810f10
8105,03,000000,2e,00,74e22e000000b2820000,60d60635a944087f2b4047ed8f5353de6a1851ac843315b0c5c4a6e8a748856b4fa4c436cf8006a28a58c1ba3ebd
8105,03,000000,2e,00,cab92e000000e0820000,0771f3dc83d7d56cc10b2a657a0a0bb6526b38118add5c4a44ad8f6092b5953a761dd6e0bac1a8895a6c31f457d1
8105,03,000000,2e,00,65422e0000000e830000,e195a8a732d53b599ee94b6ea45710fac51a016847fa8563adfbd51deb5f5438913d3d7793b1614b45a8f3e4b38c
8105,03,000000,2e,00,96ce2e0000003c830000,847ef9c2d64222601f39c0e8e8e293f57ff181af9bda3fe03e2b74e98d1e789e4b5245c58e4ef7fe417122992cd5
8105,03,000000,2e,00,a96c2e0000006a830000,d7b9c9708f9c01a372d5f2218ec67a68510e7a23c6f889aec508fe9b570dd2cdc41b555d8a00f918c3e5cdfb3cd9
8105,03,000000,2e,00,d4d72e00000098830000,0f818283ea840b744895db30a39d36b403ee68bb50e1a50d5d116f6d2322bd966f35ece2cba83dc12511a89f8567
8105,03,000000,2e,00,7c232e000000c6830000,6e2d709b7df3259e7062bfff3ba41add7cdf4776717c3a0d8d98b3f581829fe2028785342c048cbc445307f19ffd
8105,03,000000,2e,00,993e2e000000f4830000,670a3087c19878528d793772e16c3d446ddf786a262b74f5923a09d5884d504cc69c81ed557a3d283ea43520a9df
8105,03,000000,2e,00,c9c02e00000022840000,ed1bc8fc9fd47cac89696f45b72c3d2fb4a2afceb967ea30ebafe038da202bb42412ee582e84686d37356d2fe029
8105,03,000000,2e,00,650e2e00000050840000,0f88274c576a70f3c84df237e313cf2782c8ae8c2c4b7a292801a7b82aa4bab2835809070abc9fa8d050dd4f0bf5
8105,03,000000,2e,00,5a2c2e0000007e840000,b1f204b1fa6e84f07b6b4026b009e7165e5617a0e99f68cc76a120ed590f75c9a43d1e7b7c430b25d7520a6abaa9
8105,03,000000,2e,00,13532e000000ac840000,acd70e4a53163bf30cba951e3ca61cce01a9f53e7b1423c2fd6b8dd19a70ecb6f8e769603a337733b5f7246ceeee
8105,03,000000,2e,00,1a672e000000da840000,fe0d670884394106d5b97ca04feb56d34c1e233e5d9270b38b446ea4b9c530efc8499c531f37cda89029fa074eff
8105,03,000000,2e,00,25d92e00000008850000,9b8d4eac25382510c07a19ec1118142262eb458b718e45c1ba65dae102479dc550a9681d0bee44e59c3b0dc31f3f
8105,03,000000,2e,00,5efa2e00000036850000,794c13df8455b220693b52d7089b24fecc75dafab686488aaf100913ab8247b2a5b8bfffe7e9f3d2c5ae0ad7ccc6
8105,03,000000,2e,00,63362e00000064850000,7677f8f5b2d69e37b6ba254e9e2483abceb0ca355ac3cc4ba2b1b84bc5d6a1eec952af6bf42000dd3128e566997b
8105,03,000000,2e,00,7d002e00000092850000,4dd73ef506d3b59d7d41361e8380c23aac10cef0f226b3195da4618862eb53989affa933f2cd3085b8e92a67c690
8105,03,000000,2e,00,a5d82e000000c0850000,62f1fcbcb9f0ea6b46bf1c9d6b6acd5c99988cf1884a9a86d9e323d9ddbb640209c455a1a74ec8677e51caece32c
8105,03,000000,2e,00,31c02e000000ee850000,ce98ecf13a9d65b9e9971ec58b7e731c36b72760e3b92975d15827217bc082551628f943236281378572f88b05b0
8105,03,000000,2e,00,692a2e0000001c860000,ba56414513210f28792cbab4edcdc3e45f90b6a80df516c099d9137e90b628bf6d6a84389024b736a2219bdb93ac
8105,03,000000,2e,00,ae752e0000004a860000,b53412cbba0dee00cfbc646cd1a4909ceabbdd8a3988a3ca94d6be26e17e1b62fe10b95ae154856d38b3ce66caa7
8105,03,000000,2e,00,45e62e00000078860000,a5a41d0b4b30c4b13ee8e5e000a84823508201cc5af74bd3bd960cd1911acc144a7a58ab8a74a6e91a1fbf2200aa
8105,03,000000,2e,00,0f132e000000a6860000,8c18bce67384332e2401493bba530f1d0d172dc3899b7546b99fdea8c0e9fa9273baac44b21998972f1184ed5900
8105,03,000000,2e,00,ab2e2e000000d4860000,6f9293652ff03f95e37169da4b3fff386411e230983914c04a8e3992710f7c4edcdb31f1873d5bec82309274a83b
8105,03,000000,2e,00,450c2e00000002870000,e2c813a26a860132cb7e2c781b2234c8fc815efda7fd8bc6336a1be794d3f88b8aab198c5e23aee7cafd9d70ec5d
8105,03,000000,2e,00,cbb82e00000030870000,2cad4324f8b0621079f112ec509ea3038b9fcb84f9a9a048996e508561943729fb7b27cdba3444fbc932b09ed05c
8105,03,000000,2e,00,eacd2e0000005e870000,883b6982b3404175c963d1681d56aa602d12fc6d557dd9145df04e9d9974d3afe5e27ec23e301dc835afe15433ce
8105,03,000000,2e,00,0f412e0000008c870000,3e022a23217b3ae69defae54e477b4fd1f576bf64b2b430e9a4b03be01bcdb4d8ea1d384ba73dd06931547edaac9
8105,03,000000,2e,00,84292e000000ba870000,7ae73b6cd7c491ca519c14d7fdb80c334d29acb553df1f23d75386f12702d3538e4e06ff471f9611ef2fb1b99617
8105,03,000000,2e,00,bbf72e000000e8870000,3fa9a349a5d45d57eb18675b52d8015e7944154e3178e55841d2a66d7402102034e91856ceb71c61fd4ebbf4381b
8105,03,000000,2e,00,1aa22e00000016880000,040d1ec1d5cbd805c7fc310d3b29793406c0458610cddefc80ecf2a2219f0b02d4ae11075e79c4c5ef6f888c171c
8105,03,000000,2e,00,690c2e00000044880000,a9efbd55b9326ab3ac99a82323b75e0e62f5b278dbdbae45ea26bea60cec4dc4dd0a384e2104ff5e10b788e9ea93
8105,03,000000,2e,00,771d2e00000072880000,7b917b814fdfe328a67ddb336a909c9c77ce830e664a6d69b1ba61694e17e33eb33bba67cd0d2d45dacef995c365
8105,03,000000,2e,00,59302e000000a0880000,1dc53ba79f09a9d908101fed16a25cf67f4f3757cdc2daa80966742a1f317eaf5fdc275f17f1c1ac15d35886a808
8105,03,000000,2e,00,1b832e000000ce880000,00eb4811c91a84ffa5fc906e8004e108c5b98f1739e4dfebbb20c6aa2fdc720fa80f3447f4d7f7377c3d13378164
8105,03,000000,2e,00,2e642e000000fc880000,d7e927470a91b5d3f72a531ca28a267dd0493230a63307e535539c5b7873d0c4976d4bc1c0da1863472b58323972
8105,03,000000,2e,00,94732e0000002a890000,3e141f8d8ba118e9ecb9927d348628099d9712c72daee93a72f6f3fedf2ee1a9a277b763984fac33879fbf9a6e15
8105,03,000000,2e,00,2f412e00000058890000,6c731aabf720fbffc94784a88c78108514414607e5f33bd7d6a4ce2154589efab52bf3a14ed78f311c7b6f15bb7f
8105,03,000000,2e,00,13332e00000086890000,b735e60a595b682ca77f82a7b26fba75ae6e6e494e1f8f1de070e8cd470c5125ac4a436395c5ec651073d0d9d3f2
8105,03,000000,2e,00,64552e000000b4890000,758c407eda10e715eba55314b604b3aff824bdc51d52e45e013cbc3b9aa66abb6dcfadab910d60e8a56e4f1c9e23
8105,03,000000,2e,00,301f2e000000e2890000,2c25ea7bb3b0b5dedffde38729b2d461b0678a1f82f92a3dc908e9533c4d3ba29ec923fdc4becdfaab95fb5a4249
8105,03,000000,2e,00,182d2e000000108a0000,f28413dd70429dfa29e061315b4f6a874aa80139bc6f921e0073d3b434fdd1bdadd32a6dd6787866ca6b68fc4893
8105,03,000000,2e,00,42e42e0000003e8a0000,007f0d3c6c7d56e38737ce07acf5192b22d9ba8deafac220d76f0a632bbd38deb2f251365d9c063d4dfb5c52fffd
8105,03,000000,2e,00,11642e0000006c8a0000,7a8a1d64938cea6c2f49fb35de277984484a485379efe9b6dc04e1b600d8550d76c83a2f8c45461e4ca5d68ae2f9
8105,03,000000,2e,00,14ad2e0000009a8a0000,cb9079ee8fbfbb2735ee7850b9e0c7af3d6c6cedeeed93a04b9f3bf301fe938290d1ffed28e151b78f59a74a0b38
8105,03,000000,2e,00,1d372e000000c88a0000,2c8f4a86722b445bb237564ff8939016cb57fd3c8dcb10edec2657caca33978ef8e250db157069aec221861bbeab
8105,03,000000,2e,00,ece12e000000f68a0000,0e8725e3b5384569bc558fcb326f211a757ce6f0a912f1d5f6ec246f3a5bd30e73e9c913357480f460dbc23ed31f
8105,03,000000,2e,00,42d32e000000248b0000,421816766dac56839d07acb3f753b5a7ad62bf82bba2ea1b23ac5a864e3221f64f091c005add4fbce36397723e9c
8105,03,000000,2e,00,0f9f2e000000528b0000,b1cf141ab8cd1b03da777e83b90e8cfee75aa55d4594958081f8a8d0e1bbe87ff2fce08112a7c90e04cb57ad8d50
8105,03,000000,2e,00,385a2e000000808b0000,8fd365bf2354cc5fbade418cc7bd41cd91ece5e865fadda4c27aa82739864fb4f046ef5c55024450fda0a8713306
8105,03,000000,2e,00,ea102e000000ae8b0000,20cc453482dafc525ee48999c7281a44440946f75523e3b054ce56626a224c465c21e8627e1513329c2f5d7bb6c9
8105,03,000000,2e,00,8df52e000000dc8b0000,4063ad4621e112fc67d27187350f2618ea125e981c912a7d8722a8e14245223058f425fa67df9c3f7e146146c4df
8105,03,000000,2e,00,50822e0000000a8c0000,486fa8948b919215921c81fd4a9885dcd1432070670127264905baf12719f8565c0f27475d383cd4c5d9d4614f56
8105,03,000000,2e,00,76b42e000000388c0000,1712a7d167c03b608325843d030543e742e7ad24514903357a2ec6b2d58c75d6f3e4e7a5ec63cce5589abb456659
8105,03,000000,2e,00,389b2e000000668c0000,92f2f652ab2a6af4e541cbdbb94f9a7c94cfdaa5f0ab942838f81b5fd87ef5371a4a6909af3927ff49c28fc715f4
8105,03,000000,2e,00,63962e000000948c0000,d9db79f3070f23c98a3a6bd5bcc269542a272e1323b6a7a23566c841b341c2b9a1b0dce1ac3c6cf23b8415f24ee5
8105,03,000000,2e,00,5e6b2e000000c28c0000,8f96e439c057c5c8d4bd99c9d92b422ca7470b42b9962f8886a52e6521faf12f11104c63e69f7507c8c3b1598ca7
8105,03,000000,2e,00,78552e000000f08c0000,cc43a3dc499c1bb0589050a99146d09db765d9d1c3cb47038836b02d60f1188525a9be91745b4195225dca2a34c0
8105,03,000000,2e,00,d1da2e0000001e8d0000,27393e60f16c52a006486bc650f4ba8b5fd019d2f3c3bc88e7ad64a422fc4d74af0abe3a6ff0a27aeef299ef47d5
8105,03,000000,2e,00,96112e0000004c8d0000,3e866ef30cf448c900b6a16e33b3cded67d0b640b34e0cfc794f54858417a8d0dfccb0f7107370213c473bab7714
8105,03,000000,2e,00,82ec2e0000007a8d0000,19c8e37e3dd6e2fc9668cb31b94177d0501dc2409ee8a76daf64a0bcb6410771e4f4e97471e5e145a6940073e0f7
8105,03,000000,2e,00,a5632e000000a88d0000,b6643cf5ca3b5f59b2af1ea3d79c0ec17edffb26229af897ab15e1e6cef4b6928c1a9362c7023e54aad48c9af3f8
8105,03,000000,2e,00,709f2e000000d68d0000,8bb15d0073af16a7911af9ffe15070317da2a5a1b129fb077a386da11434eea527423b4e18aa22ad7e0389caf6b8
8105,03,000000,2e,00,6b7d2e000000048e0000,77372828d74424d3bba3e5ae5a9cf8f1c63d30bdb8d21c7b17961fecdafebf85b857384df0d1d34cf3dba9708ad9
8105,03,000000,2e,00,c5552e000000328e0000,179f2fae428deb0dac087e1abb1a2390565652450227da94ad7412ff67311e013f9ebcdff5863927d818e80da412
8105,03,000000,2e,00,ee452e000000608e0000,2638b35d5e6ca3f6c523ff84199bbcf8457567d141cbd08a523b82cf191658f6092fae77da1508f81058a356db0f
8105,03,000000,2e,00,dc782e0000008e8e0000,1a5aa31f53fc6cb1cda807ffdd2565d3cf850af0e4362abef49fb01a6cfb6cd439c13aa0cd31bc99218a92d4d61a
8105,03,000000,2e,00,f5ea2e000000bc8e0000,f58ca5fd7019dc3a52c7d23a4448fefbe700961b6d1269f909a3adace7badd935c34aaa567f4a8a2dbc98bf206f1
8105,03,000000,2e,00,a8b22e000000ea8e0000,c5f44f86125234b389cb1bc16f88ce1c9abd89c4e7cef1212654fd8cbcc5ab972862fecc964045aefa532af1fe37
8105,03,000000,2e,00,60402e000000188f0000,061f20a3a2d373180309940c761399fccec3faf0795acfe54a23b8a2a01a54b8ed016ff77facc5d4e750a9e7b934
8105,03,000000,2e,00,50512e000000468f0000,7dc83edd5ba8caf88b032622accb70a6f520f98584febdf34e2a4738981987b5de04f8aed9675a4eeadbe03a1422
8105,03,000000,2e,00,d2052e000000748f0000,f3e47f535a657b80e9aa99cca86a45196979a04f735fa6038432d6a2e591b61aa88116774329ed93073eefa7bd3c
8105,03,000000,2e,00,8c042e000000a28f0000,09de7c5d5f3ecab53b6c554aeeb6f14240c95befedff93f98c56902e9bfec6363229fa28f44316c3ba3ca08c126e
8105,03,000000,2e,00,289b2e000000d08f0000,85587f5d0caede42a0f85459e1fe811f60d2bb8ca2bd683cc765907e95a2634fadd4c23ed0f19f3ca844071fdc20
8105,03,000000,02,00,344a02000000fe8f0000,4ed80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8105,c3,000000,0c,00,22fb0000000000000000,0090000000100000cccccccc00000000000000000000000000000000000000000000000000000000000000000000
8105,04,000000,00,00,00000000000000900000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8105,03,000000,2e,00,eca12e00000000900000,9028195e2e5bfe97c9ca9b4a0dea3892e4135ec308bab5d5c204179137da1751fdfbe1c290e1e52dcf2d57ea796c
8105,03,000000,2e,00,c1962e0000002e900000,b9bfc998472a6905e92514e29beede832d92f14d844655f2b67da222555d22545262ded63a3eb4950db250bbf041
8105,03,000000,2e,00,de382e0000005c900000,77c322a290b05e23f4e5259a30ddffc969c73b2186e63d68d768e18c9e5cf2ec2812010f4215fc7fc3805fd1a1fa
8105,03,000000,2e,00,a6fa2e0000008a900000,cc26cf6b287ce0797f0d2f8fe0bb687b8667b5316e9cdb050b207612f70710ed2b4121db8cd61b693d793f9cb3fb
8105,03,000000,2e,00,72702e000000b8900000,c2b072a08852c7197c083bc5115fc67fdb84540af7a533b9742470de3f4928fe19c06db832e51c5d98565eb4fcaf
8105,03,000000,2e,00,0f852e000000e6900000,33a41a7c49b702ca89aff37ddeb76c820c190dba0dcb1d17f7256e5afacbdfe780cd0e1d811f9a35f72a1635bb8e
8105,03,000000,2e,00,76272e00000014910000,ee07f0b9191aad75ef22a3892863d250336bd94f585e21e2e3d9c8c914a595e36b5eb634006a2788a5d5cced6f3b
8105,03,000000,2e,00,49bf2e00000042910000,c42527c08f80c65d75bdec578a45bbbaf7ff9d83d9d4542a7818a1d7b3d29e4f7afb6f562293bf74b9e6ef3db3da
8105,03,000000,2e,00,8a2d2e00000070910000,3d737231f593bae3b087d1d5e0d8333a0e5d143b0dd002453574694175e95189cd3a47b53904f77ad3ee56be6050
8105,03,000000,2e,00,50372e0000009e910000,35551f73745a21a1f39c7b363898356742acbfec1a7ab9f5c2d08b55e971d24ae223185d3c2ad55b125752e38957
8105,03,000000,2e,00,70a02e000000cc910000,dac4c8aa335b1e57cc98db88c62cfda84764c130a6449979f3ad9cea6897f0b3911a0790d0ece1dd7a0f94eb0f13
8105,03,000000,2e,00,72e72e000000fa910000,80b910f3b516f0681d25f0e806c7c7678cc07ea19b7d8f60e236089db69aaedc3063e75ce578ec0901bc6739814e
8105,03,000000,2e,00,7cfc2e00000028920000,12cc54d467a824439d507c93860febaa094f3aec1e08d4a723649a1d15aeb234eefa0c9b20b6bcb755659d0af8d0
8105,03,000000,2e,00,05252e00000056920000,d66c9c86aa168a1eedb239066125868fd2a6b134483cce30b5084359ce34e8adf847af535c467c55ce9b5e0263a3
8105,03,000000,2e,00,be822e00000084920000,af29795904477d68f8d45b78f6017c5dd039e813022de7d05d1c7fd9c933f57a7ebe074319adaea681be415b0096
8105,03,000000,2e,00,027d2e000000b2920000,b1056ac5c7b4597b7afcc3064dc42aaa766f8a1f5bd4f0a9ad79f7a566323341b35f82655cf2784115ad1895037c
8105,03,000000,2e,00,262f2e000000e0920000,c38b942ef66aa59a074604534a6a3ceb7e400f5e9cecb205d8cba57a18966f021ac0e6271b0b162cae0af470d3f0
8105,03,000000,2e,00,f2bb2e0000000e930000,8c45566856b0dbd516d82cb2fc026f58d629f152be226351d9b4777b2a7e6bfaeb33901698ce2e72d885d1d6d226
8105,03,000000,2e,00,91192e0000003c930000,167ea03fd1f17dc29b5cffdc267e5353355b0ecffc16dbdfad0e8035483e81a209f1d6fbf1161b3144a1d11454ae
8105,03,000000,2e,00,84132e0000006a930000,0b891f3ea2b0f5502a4d4fb5e0d269919a12c9855bc19e50cbfa5ec24816a2bef7a68f2cecc5f12122b08d27d445
8105,03,000000,2e,00,23fe2e00000098930000,f6b35eb99715487305dbd41d5911189a4260674bea9f340f4721f9afc1eb092451ae8e84cc2e3c1798120881c659
8105,03,000000,2e,00,d16c2e000000c6930000,4926d1a99f162933f9ebd4217b07ea6172ef8c8d9ffeccaf2a607da9d0a5de7669b98f611885f1f562941fc8bf79
8105,03,000000,2e,00,0f312e000000f4930000,ddd591a43aae7ee0ae9eb87ead1ffee1f60f0d82319a9e9f55155f79d671cb7a0e558ae075273f83a6ee2f5745a2
8105,03,000000,2e,00,fd3e2e00000022940000,9a2724b222f8eef5acf200caa10518f64de7b47af4cd0422035615b45d3eea44fb46103e96425092b57e57cae8d4
8105,03,000000,2e,00,4bcb2e00000050940000,e679f42d9eb4cabcda3d46eeaa8d950aae80d02bf046182bc8cbde1129a0a962cfbcdfd86d445b186d00517d8c42
8105,03,000000,2e,00,fe042e0000007e940000,d3ca5f7cc61371db0b39bde79d8f8e34c5006b879950dab6e62412175c0c8340cb19cd8eeefe0ca22bc625739633
8105,03,000000,2e,00,9c0b2e000000ac940000,276a0b7935dae834b42c8e9a04111c0d244b7161b30a2cb0b0f92c3c7475bd61e610d071e8e00819ba6e863152b8
8105,03,000000,2e,00,22172e000000da940000,dfd5cea1419f907510172a686bc54f6d08ad406086b64601edb27b5ad28a93606d1ae77f88e3ad12f80f6781b7e2
8105,03,000000,2e,00,c6fc2e00000008950000,4d0df7da7d4c08478f53fbb1a2a1d2c20f3f56d0c423a64cd496b8f422fc70ce40db7d9e52d4a50eeed83cb7a1a9
8105,03,000000,2e,00,71552e00000036950000,5b65c0cef6f39c22c8c0f9d22651ce83c9ce3e0b79ca5d534209f35efadf220b665dc4d480ec800edcba2c1ce483
8105,03,000000,2e,00,de412e00000064950000,5182860037d5a685d9540173b37ad093ea30815bd7104ab6cbe2801dfbb1b2490eb572544abe5c155f379e53bc32
